url_id,index,lecture_name,professor_name,rate,semester,like,text
2183625,0,웹프로그래밍,안민정,40.0,21,0,중간고사가 걍 최종학점임.... 중간 잘봐야해여 ㅋㅋ
2183625,1,웹프로그래밍,안민정,20.0,21,1,"성적 잘준다는 개뿔…  기말, 과제 다 만점으로 처리해서 중간고사로만 학점 나뉨 . 중간 못보고 기말이랑 과제열심히해했는데 학점 개망함"
2183625,2,웹프로그래밍,안민정,40.0,21,0,이 사람은 진짜다. 친구들 궁금하면 들어봐 나쁘지않아 좀 ㅈ같을뿐
2183625,3,웹프로그래밍,안민정,20.0,21,0,듣지 마세요. 밑에 적힌거 전부 사실이에요. 지금 종강하고 2주가 다되어가는데 아직 성적도 안나왔어요.
2183625,4,웹프로그래밍,안민정,20.0,21,1,수업 업로드도 느리고 최악임. 다른거듣는게 좋음
2183625,5,웹프로그래밍,안민정,20.0,21,0,밑에 읽어봐라 다 그대로다 메일 답장 받는데 한달은 걸림
2183625,6,웹프로그래밍,안민정,40.0,20,0,학점 잘 주시지만 수업은 별로..ppt 그대로 읽으시고 내용도 잘 안들어오고 결국엔 혼자 공부하는!강의도 늦게 올리고 과제도 몰아서 올리고..
2183625,7,웹프로그래밍,안민정,80.0,20,0,"장점: 뭐빠뜨리는거없으면 학점 무조건 잘나옴,과제쉬움단점: 매주출석인정과제있음(근데엄청쉬움),과제나 강의를 좀 늦게 올려주심,ppt그대로읽음결론: 꿀인데 웹제대로배우고싶은 사람한텐 비추"
2183625,8,웹프로그래밍,안민정,60.0,20,0,강의는 그냥 출판사에서 제공해준 ppt 쭈욱 읽는거 그것밖에 안함.매주 있는 과제는 어렵지 않아 부담없이 할 수 있음.시험의 변별력은 없다고 봐도 무방하고 기말고사때 웹 프로젝트로 갈린다고 봐야할 듯 함.그래도 이쪽 분야에 흥미가 있으면 대체로 부담없이 재밌게 수강하실 수 있습니다.
2183625,9,웹프로그래밍,안민정,40.0,20,0,학점도 잘주시고 과제는 매주 있지만 출석용 과제였기때문에 부담없었음근데 교수님이 강의 자꾸 밀리고 이미 지난 주차인데 뒤늦게 전 강의를 올리지 않나 기말플젝 공지를 시험기간 내에서 하질 않나 종강했는데 그 주 주말까지 전에 안올린 출결과제를 올리지 않나온라인이라 이거저거 신경써야되는 와중에 혼란스러웠음 그리고 웹은 유투브로 공부하는게 .. ㅎ중간도 쉽고 학점은 잘주는 듯
2183625,10,웹프로그래밍,안민정,40.0,20,0,종강하고 강의가 올라오는 수업이 있다?!그래도 소통하려는 노력은 있으신거 같읍니다
2183625,11,웹프로그래밍,안민정,20.0,20,8,온라인강의인데도 맨날 3~4일씩 늦게올리고 매주 출석인정과제를 냄. 근데 그걸 일주일 늦게냄 ㅡㅡ 막판엔 시험기간에 과제 3개 연달아 냄. 무슨 숙제밀린 학생도아니고 맨날 밀려서 함. 강의는 거의 책읽기 수준이라 배울건 없다고 보면됨. 중간시험은 걍 개쉽게내서 변별력이 의심되고 기말은 개인프로젝트로 대체. 근데 그 공지를 프젝 제출 2주전에 해줘서 시험기간이랑 겹치고 걍 개난장판임ㅋㅋ 개인연구로 바쁘신건진 몰라도 강의에 신경쓰질 않음; 웹배우고싶으면 독학하셈그냥
