url_id,index,lecture_name,professor_name,rate,semester,like,text
1628855,0,일변수미적분학,윤진희,100.0,21,0,교수님 열정이 진짜 대단하심 공부할 때 필요한 부분 강의도 올려주시고 연습문제 풀이동영상도 따로 올려주심 과제도 많은편은 아니라고 생각하고 시험도 공부하면 적당히 풀 수 있는정도인듯
1628855,1,일변수미적분학,윤진희,100.0,21,0,메일 보낼 때도 엄청 친절하게 알려주시고 강의 들으면 성격 좋으신게 다 느껴짐 하나라도 더 가르쳐주려고 하는 모습이 보임 강의 내용도 어렵지 않고 공부 적당히 하면 성적 잘나옴
1628855,2,일변수미적분학,윤진희,100.0,21,0,교수님이 진짜 열정이 넘치시는 분이신 게 느껴짐 꼼꼼히 잘 알려주시고 열심히만 하면 시험도 엄청 어렵지는 않은 듯
1628855,3,일변수미적분학,윤진희,100.0,20,0,시험 망쳐서 D 받고 재수강 각이었는데 B0주심 ㅠㅠ 진짜 천사 교수님. 절평이면 계속 이 교수님 수업 듣고 싶네요
1628855,4,일변수미적분학,윤진희,100.0,20,0,시험이 어려웠을 뿐이지 수업이라든지  어렵지 않게 이해할 수 있음.중간중간에 unime 과제 내주시는 것도 책 참고하면 쉽게 풀 수 있을 정도임. 나쁘지 않은 수업임.
1628855,5,일변수미적분학,윤진희,100.0,20,0,싸강이었지만 교수님 좋은 분이라는게 느껴집니다
1628855,6,일변수미적분학,윤진희,100.0,20,0,아직 듣고 있는 중이지만 교수님 수업들어보면 열정 넘치시고 온라인 강의 들을 때마다 더 알려주지 못해서 아쉬워하시는 게 보임. 딕션도 좋으시고 과제도 별로 안 내주심. 고등학교 수업 잘 들었으면 이해하기 쉬움. 교수님 한 번 뵙고 싶음..
1628855,7,일변수미적분학,윤진희,100.0,20,0,아직 듣는 중이지만 그래도 정말 수업에 열정이 많으신것 같고 정말로 열심히 가르쳐주시려고 노력하시는 것이 정말 좋은 수업인것 같습니다.
1628855,8,일변수미적분학,윤진희,80.0,19,0,잘 가르쳐 주심 수업 잘 해주심 고등학교 미적분 비슷함
1628855,9,일변수미적분학,윤진희,80.0,19,0,교수님 친절하시고 착하십니다  유니미랑 추천문제 열심히 풀면 성적 잘 받을 수 있어요
1628855,10,일변수미적분학,윤진희,80.0,19,0,솔직히 수업은 좀 별로에요 목소리가 너무 작으셔서 뒷자리 앉으면 잘 안들려요. 제가 통학러여서 일찍 못가니깐 계속 뒷자리 앉게되어서 수업 내용이 잘 안들리더라구요 그리고 필기내용 글씨도 좀 작아서ㅠㅠ 그래도 교수님 친절하시고 수업할때 나온다고 한 문제들 진짜 많이 나오더라구요 수업내용 체크하고 집가서 증명좀 하고 그러면 점수 잘 나올겁니다.
1628855,11,일변수미적분학,윤진희,80.0,19,1,교수님이 너무 착하세요. 그리고 자료들을 거의 다 주십니다. 다른반은 교재 답지안주신 반들도 있었는데 이 교수님은 진짜 다 주십니다.  출석은 보통 거의 다 전자출결이고 많이 안 온날에는 이름부르십니다. 잡담도 많이 해주시는 편입니다. 성격이  좋으셔서 뭐 여쭤보거나하면 잘 대답해주시고 어려운 교수님도 아닙니다. 그리고 시험도 난이도 이상하게 조절하시는 분도 아니구요. 딱 공부한만큼 나오게 해주십니다.
1628855,12,일변수미적분학,윤진희,100.0,18,1,출결은 유체크가 대부분. 그러나 출석률이 눈에띄게 저조하다 싶으면 지명출석 할 수도 있다고 하심.(본인은 올 출석했는데 지명출석 한 적 없긴 함) 출튀 걸리면 학점 한 단계 낮춰주신다고 하심. 과제는 유니미가 대부분이고 증명 문제 하나 주신걸로 기억함. 시험때 증명문제 하나 정도 내시고 유니미 문제 변형을 거의 내시니 열심히 보면 A+받음
1628855,13,일변수미적분학,윤진희,60.0,17,0,출튀해도 점수는 조금 나옵니다 그리고 교수님 착해요
