url_id,index,lecture_name,professor_name,rate,semester,like,text
2262254,0,소프트웨어기초코딩,이종원,60.0,21,0,세상 어려운 과목이었음. 내 인생에 코딩을 처음 접한 건데 진짜 너무 어려웠음. 파이썬을 잘 다루거나 대학 오기전에 배웠다면 쉬운 과목이 될 것임. 하지만 본인은 처음이어서 이 과목만큼 스트레스 받는 과목도 없었음. 과제는 진짜 너무너무너무 어려움. 진짜 눈물흘림.
2262254,1,소프트웨어기초코딩,이종원,60.0,21,0,컴기코나 소기코나 같은 수업듣는데 과제 수준 다른거 보고 놀라긴함 조교님 수업 안들으면 힘들었을 듯 강의보다 조교님 설명이 더 잘 이해됨
2262254,2,소프트웨어기초코딩,이종원,60.0,21,0,교수님 강의 난이도가 중하라면 과제는 갑자기 중상~상이 된 거 빼고는 괜찮았어요. 그래도 열심히 커리만 따라가면 나쁜 성적을 주시지는 않으니까 열심히 하세요ㅎㅎ
2262254,3,소프트웨어기초코딩,이종원,60.0,21,0,미루지 말고 실습수업 전에 강의 미리 듣는 게 좋음
2262254,4,소프트웨어기초코딩,이종원,40.0,21,0,"일단 코딩을 처음하면 굉장히 힘들고 교수님 강의 내용보다 실습 수업 내용이 좀 앞서갈 때가 많아서 좀 ""엥?"" 하는 순간이 많았음. 그리고 과제가 나중에 헬이었음..."
2262254,5,소프트웨어기초코딩,이종원,60.0,21,0,그럭저럭 따라간 수업.....그치만 필수가 아니라면 절대 듣고싶지 않음
2262254,6,소프트웨어기초코딩,이종원,80.0,21,0,솔직히 첫 단추만 잘 꿰면 그 후로는 무난함하지만 그 첫 단추를 꿰기가 어려움 본인은 코딩이 처음이라 따로 유튜브에서 공부했음
2262254,7,소프트웨어기초코딩,이종원,80.0,21,0,"코딩 노베로, 완전 열심히하지도 않았지만 잘 나옴. 근데 초반부터 감 못잡으면 골로 떨어짐.  강의와 과제/시험 문제 간에 괴리가 큰 편. 그래도 노력하면 커버할 수 있음."
2262254,8,소프트웨어기초코딩,이종원,80.0,21,0,"열심히 하면 나옴.난이도가 간격이 큰편. 과제와 시험 난이도는 비슷하나시험은 시간제한이 있으므로, 평소에도 느긋하게 풀기 보단 긴장감을 가지고 풀 것"
2262254,9,소프트웨어기초코딩,이종원,80.0,21,0,이해되면 쉬운 과목. 기초를 배우는 강의기 때문에 그렇게 어렵진 않음.
2262254,10,소프트웨어기초코딩,이종원,60.0,21,0,강의에 비해서 과제나 퀴즈가 어려움. 내용 이해 잘 하면서 공부해야 할 듯
2262254,11,소프트웨어기초코딩,이종원,80.0,21,0,수업 잘듣고 성실하게 따라가면 잘 할 수 있는 과목임
2262254,12,소프트웨어기초코딩,이종원,80.0,21,0,배우는 건 많고 어렵지만 성실하게 만하면 다 할 수 있음
2262254,13,소프트웨어기초코딩,이종원,60.0,21,0,그냥 저냥 들을만함쫌 어렵긴한데 대비문제 풀다보면 이해도 되고 할만함그리고 시험볼때 잘하는 애들 몇명말고는 맞은개수 다 비슷하니까 너무 걱정안해도됨 ㅇㅇ
2262254,14,소프트웨어기초코딩,이종원,80.0,21,0,배우는게 의외로 꽤 많고 어렵긴 하나 성실하기만 하면 따라갈만 합니다
