url_id,index,lecture_name,professor_name,rate,semester,like,text
1870223,0,창의SW기초설계,정철,20.0,20,0,"내다 버려진 15주ㅠㅅㅠ 밑에 자세히 글 써주신 내용 공감하네요,,"
1870223,1,창의SW기초설계,정철,60.0,20,0,과제를 위해 시간이 굉장이 많이 들어가는 수업입니다.  과목 특성이기는 하지만 교수님이 알려주시기보다는 혼자(조별로) 찾아서 공부해야합니다.
1870223,2,창의SW기초설계,정철,60.0,20,2,이게 3학점짜리야 6학점짜리야?매주 진행상황 ppt로 만들어 발표해야 하는데 세상에나 매주 ppt만들고 발표하라는 수업은 처음본다교수님은 그냥 피드백만 해주시는 역할이고 조원끼리 아이디어 구상부터 제작까지 전부 다 같이 해야함처음부터 끝까지 조별과제 조별과제 조별과제.. 조별과제 끝판왕아는 사람끼리 팀 만들어서 듣던가 팀 잘걸리도록 간절히 빌자.. 학생에 대한 배려도 없는게  코로나때문에 학교 강의실을 대여할 수가 없는 상황에서 제품을 만들고 시연할 장소를 마련해주지도 않고 그냥 니들 알아서 해라 식이고모여서 제품 만드는데 몇시간이 들었는데.. 이 강의를 위해 들어간 시간이 몇시간인데.. 마지막 시연날에 10분 발표하고 그냥 그대로 끝.진짜 3학점짜리 강의때문에 내가 이 고생 해야하는 생각이 많이 듬.전필이라 피할 수 없는 과목인걸 잘 알테니 팀 편성 잘되기를 간절히 비세요... 진짜.. 진짜 중요합니다.. 팀원 잘 걸리기를 간절히 비세요...아무리 강조해도 부족하지 않음..
1870223,3,창의SW기초설계,정철,100.0,19,0,조금 힘들지만 많은것을 얻어갈 수 있었던 유익한 수업입니다
1870223,4,창의SW기초설계,정철,80.0,19,0,솔직히 개힘듬. 아이디어부터 설계하는 과정까지 다 알아서 해야함. 처음에 아두이노 기초를 알려주기는 커녕 알아서 찾아서 연구하고 공부해야함. 그런데 실력은 확실히 늘게 됨. 그래도 고생한만큼 결과물이 나왔을 때 뿌듯하고 성취감은 있음. 교수님 질문 폭격긴데 나름 좋으신 편인거 같다. 열심히만 하면 성적은 후하게 주시는듯. 아 그리고 제일 중요한건 팀원 잘만나야 함!!
1870223,5,창의SW기초설계,정철,100.0,19,0,대학 교수라면 이정도 열정과 지식은 전달해야 한다설렁 설렁 공부하고 대충 기회 잡아서 학점 받으려는 환경보다는제대로 대학같은 공부를 할 수 있게 노력하심
1870223,6,창의SW기초설계,정철,60.0,20,0,아두이노에 대해 자세히 알수있고 절대평가로 바껴서 하는만큼 학점받을수있음교수님은 깐깐하시고 팀프로젝트를 시작하고나서부터는 매주 발표준비해야함
1870223,7,창의SW기초설계,정철,80.0,19,1,"참 어려웠고 힘들었고  답답하고 마지막까지  조마조마했던 수업. 사실 수업이 아니고 학생의 능력에 98퍼센트를 맡기는 ""사막에서 프로젝트 구현하기 챌린지""이다. 그래도  워낙 빡세서 마치고 나니 성장한 느낌이 드는 수업."
1870223,8,창의SW기초설계,정철,100.0,19,0,정철 교수님 수업을듣고 큰 깨닳음을 얻고갑니다
1870223,9,창의SW기초설계,정철,100.0,18,1,매우 유익하고 재미있는 수업이였습니다.학점을 후하게 주십니다.
1870223,10,창의SW기초설계,정철,40.0,18,0,아두이노 + ppt + 발표를 16주 동안함 매주 다른주제 . 배우는 거에 비해 과하게 어려운 과제임.
1870223,11,창의SW기초설계,정철,100.0,18,8,후배님들이 모두 이 교수님 수업을 들었으면 좋겠습니다. ^^
