url_id,index,lecture_name,professor_name,rate,semester,like,text
1788421,0,선형대수및프로그래밍,이병무,100.0,20,0,수업에 대해 숙제가 많으나대부분 이해한것을 적으라하는 것과 문풀이 주라서공부하는데는 좋습니다.다만수업에대한 질은 보장하지 못합니다
1788421,1,선형대수및프로그래밍,이병무,100.0,20,0,학생들에게 많이 가르쳐주시려 하시고 참고자료도 주십니다
1788421,2,선형대수및프로그래밍,이병무,100.0,20,0,이번에 비대면 온라인 수업으로 진행했는데 동영상 강의  진짜 성실하게 올려주시고 수업 자료도 같이 올려주셔서 공부하기 수월했음.  과제가 좀 많긴한데 금방 할 수 있는 것들이었고 열정적으로 가르쳐주셔서 좋았음
1788421,3,선형대수및프로그래밍,이병무,100.0,20,0,"교수님 수업마다 열정적이시고 강의필기 ,수업외에 추가적으로 참고동영상등등 올려주셔서 좋았음"
1788421,4,선형대수및프로그래밍,이병무,100.0,20,0,교수님께서 많이 가르쳐주시려고 한건 같은데 이해를 못한 나...
1788421,5,선형대수및프로그래밍,이병무,80.0,19,0,이병무 교수님은 일단 사람이 좋으시다 그리고 학점 못 받는 사람들은 솔직히 열심히 공부 안한거임 솔직히 강의력은..좋지 않지만 시험문제도 교수님이 과제로 내주신 문제에서도 많이 나오고 숫자만 바꿔서 나오기도함 영어책인데 번역본이 없어 이해하기 힘들지만 한번 이해하고  공부하고 교수님이 과제로 내주신 문제만 잘 풀 수 있으면 학점 잘 받음 모두가 시험을 어려워하기 때문에 이해하고 조금만 공부해고 에이쁠 어렵지않게 받을 수 있음
1788421,6,선형대수및프로그래밍,이병무,100.0,18,0,"늦은 강평이지만 19년에도 이병무 교수님 수업을 많이 수강했기에 도움이 되고자 후기를 남긴다. 교수님은 어떤 수업이던 스타일이 일관되기에 변수가 없어 학점 따기에 참 좋다.  전자필기는 장단점이 있지만,  나는 수업을 빠진 날에도 진도를 확인할 수 있고 따로 공부를 하는데도 충분한 수준의 정리가 되어있어 만족했다.  영어 수업이라고는 하지만,  솔직히 동기 중에 영어 강의라서 힘들다고 하는 경우는 별로 많이 보지 못했다. 사람마다 다르겠지만 외국인이 아니라 한국인이기에 알아듣는데 큰 어려움이 없었다. 오히려 영어 강의이기에 학점 비율이 더 크다는 메리트가 있으니 이점을 고려하여 수강신청 했으면 좋겠다. 후배님들에게 도움이 되었으면 하여 추가로 남기자면, 과제는 5번이지만 수업을 따라가고 있었다면 무리 없는 수준의 양이었다. 이때 단순히 솔루션을 베껴 제출하지 말고, 참고하면서 문제를 이해하려고 하면 좋겠다. 이렇게만 기본적인 것만 잘 따라가면 B+는 당연하고 A학점도 가능할 것이다. 마지막으로 교수님은 부분 점수를 최대한 챙겨주시는 편이니, 모르겠다고 그냥 백지로 내지말고 최대한 아는 수준까지 긁어서 적길 바란다."
1788421,7,선형대수및프로그래밍,이병무,20.0,19,5,그냥 1점도 아깝다. 지금껏 들은 교수중에서 제일 극혐이다. 인터넷에서 강의내용 배껴와서 전자칠판에다가 그냥 베껴서 적어주시기만 하고 강의력도 극혐이고 시험문제도 쉣이고.그냥 총체적난국이다. 1점도아깝다....아참 그리고 성적좀 빨리 산출해줘 시험친지 2주가 다 지났어
1788421,8,선형대수및프로그래밍,이병무,40.0,19,0,"기말고사때 한 학기동안 배운 범위 누적으로 시험봄^^ㅎㅎㅎㅎ 거기에 시험문제는 진짜 아무리 상대평가라지만 너무하다 싶게 나옴. 과제 5번 꽉 채워서 나오고, 수업은 전자칠판? 거기에 필기하시면서 혼자 얘기하시는 타입이라 굳이 수업 안들어도 됨. 수업 듣는거보단 독학이 훨씬 나을 만큼 솔직히 별로인 수업ㅎ 그래도 매번 일찍 끝내주시고, 종종 병무 리 교수님 귀여우실 때 있어서 별 한 개 추가~"
1788421,9,선형대수및프로그래밍,이병무,20.0,19,6,야! 너두 교수할 수 있어! 급의 교수이다.혼자서 책거리하는교수절 대 듣 지 마이산때 속고 이번에도 속는다.
