url_id,index,lecture_name,professor_name,rate,semester,like,text
536906,0,한국현대사의이해,정성원,80.0,21,0,"비평문, 퀴즈가 많으니까 데드라인 잘 확인하시는 게 좋아요. 다들 퀴즈는 잘 봐서 하나라도 놓치면 많이 깎이는 느낌? 그래도 열심히 하면 A+ 맞을 수 있어요."
536906,1,한국현대사의이해,정성원,40.0,21,0,교수님께서 글자로 빼곡한 피피티 읽으시다가(조금 첨언하는 정도) 끝나는 수업 (1주차부터 끝까지)분량이 많아서 그렇다쳐도 진짜 지루했다 ㅠㅠ퀴즈문제도 말장난같이 낸다. 비평문활동은 괜찮았음!
536906,2,한국현대사의이해,정성원,20.0,21,1,개인적으로 발음도 너무 뭉개지고 잘 못알아 듣겠음 그냥  피피티 읽는거 말고없는거 같고 뭘 잘 배웠다는 생각이 안듦
536906,3,한국현대사의이해,정성원,40.0,21,1,시험은 교안을 빈칸을 뚫어서 거기에 객관식으로 채워넣는 형식이에요. 과제 기준이 애매하고 수업 내용은 역사에 관심없으면 지루할 수 있어요
536906,4,한국현대사의이해,정성원,80.0,21,1,졸업하려면 들어야 하니까 듣는거죠..너무 겁먹진 마세요! 비평문 논문이 뭔말인지 잘 모르겠고.. 귀찮지만 맘먹고 쓰면 씁니다. 시험은 진짜 별게 다 나오는데 다들 잘 보는듯 하나 삐끗할때마다 훅훅 깎인다고 보면 됨...
536906,5,한국현대사의이해,정성원,40.0,21,0,과제는 논문 4개인가 읽고 퀴즈 풀고 논문마다 비평문을 쓴다.중간시험 대신 퀴즈가 여러 번 있고 시험시간이 매우 짧다. 퀴즈랑 기말은 교안에서 나온다. 미루지 않으면 괴롭지만 할만한 과목이다. 개인적으로 강의 초반에는 괜찮았는데 듣다 보면 교수님 성향에 대한 얘기가 왜 나왔는지 조금은 이해가 간다. 필수 아니면 추천 안 해요...
536906,6,한국현대사의이해,정성원,80.0,21,0,비평문 과제가 좀 힘들었지만 그냥 각잡고 딱 쓰면 하루 안에 끝낼 수 있을 정도. 시험이나 퀴즈 같은게 귀찮긴 했지만 수업 자료 보면서 풀면 어느 정도 점수는 잘 나와서.. 성적도 잘 주시고 해서 무난했음.
536906,7,한국현대사의이해,정성원,60.0,21,0,일단 과제가 많으니 미리미리 해두시는 걸 추천합니다…시험 문제는 어렵지는 않으나 시간이 터무니 없이 짧아 아는 것도 까먹을 수 있음. 시간에 쫓겨서 손이 떨리는 걸 경험할 수 있다.
536906,8,한국현대사의이해,정성원,80.0,21,0,"악명만큼 힘들지는 않았으나, 마감 직전에 모든 과제를 끝내서 죽을 뻔.. 미리미리 해두시는 걸 추천합니다..! 시험 굉장히 지엽적입니다. 시험 오지선다 객관식이었던걸로 기억하는데, 내가 뭐 틀렸는지 알 수 없어서 답답합니다. 비평문 점수 굉장히 깐깐하게 주는데, 모두에게 깐깐하게 주시니까 크게 신경 쓰지 말고 그냥 열심히 쓰는 걸 추천."
536906,9,한국현대사의이해,정성원,80.0,21,0,"악명높아서 걱정이 많았는데 생각보다 괜찮았음 과제는 비평문 1,2랑 과제퀴즈 3개가 있는데 비평문 과제가 좀 빡셌음 근데 이런 과제들 미리미리 해놓는거 추천"
536906,10,한국현대사의이해,정성원,60.0,21,0,내 생각엔 21-1학기 수업이 제일 꿀이었을것같다... 전학기는 비평문분량?이 더 까다로웠다고 하고 다음학기는 대면시험이라는말도 있고 어쨌든.. 시험은 컨에프로 하면됐고 비평문은 읽고 쓰면 되기는 됨 이 과목 자체가 뭘위해서 있는지 의문임..차라리 한능검2급이상 있으면 패스할수있게 만드는게 더 좋을것같다... 95점이상이 a+인데 96?으로 어째저째 a+받고 마무리하긴했다.
536906,11,한국현대사의이해,정성원,80.0,21,0,솔직히 과제량이나 시험 등 평가 부분은 큰 불만이 없다.  그냥저냥 할만함. 근데 강의를 들으려고 정말 노력해도 교수님 강의력이…… 쉽지 않음ㅎㅎ 그리고 강의를 사실상 거의 듣지 않아도 학점을 따는데 큰 문제가 없다는 건 좋으면서도 의미없는 시간낭비라고 느껴짐. 결론: 이런게 왜 필수죠?
536906,12,한국현대사의이해,정성원,100.0,21,0,그냥 생각보다 할만 했음. 다른 학기에 들은 동기들 말 듣고 겁먹었는데 과제도 그렇고 비평문이 툭히 생각보다 쓸만해서 괜찮았다.
536906,13,한국현대사의이해,정성원,100.0,21,0,"물론 a+ 나와서 나는 괜찮긴 했는데, 평소에는 기말 범위를 4개 주차를 지정해주던데, 이번에는 9주차부터 끝까지가 범위여서 좀 많긴 했음난 기말 공부를 엄청 열심히 해서 시험 쉬웠음 (물론 시험 문제가 조금 깐깐하긴 함)주차별 퀴즈 있는데 그거 생각보다 별로 중요하게 안 여기는 학생들 있는데, 엄청 중요!!! 진짜 귀찮다고 공부 안하고 보지 마셈. 이게 중간 대체 퀴즈라서 생각보다 점수 반영 많이 됨"
536906,14,한국현대사의이해,정성원,60.0,21,0,"작년까지 과제폭탄이었던거같은데 올해는 줄어듬. 중간고사는 수시시험 대체, 그리고 비평문2개, 논문3개 수시퀴즈,  기말고사인데 비평문내용이좀,, 별로임. 공부안해서 이정도 학점이면 잘받았다고 생각. 하지만 얻어갈게 없는수업. 올해 편하게들어서 다행이라고생각"
