url_id,index,lecture_name,professor_name,rate,semester,like,text
1788416,0,선형대수및프로그래밍,박성훈,80.0,21,0,학점잘주심 그래서 4점…..학점 따기 쉬운강의
1788416,1,선형대수및프로그래밍,박성훈,100.0,21,0,진심으로 뭐하는 교수님인지 모르겠는 분시험 부정행위 방지를 위해 스캔해서 메일로도 보내고 원본을 학교에 제출하는데 메일로 보낸 거 읽지도 않으심 아마 부정행위 여럿 있었을 듯.. 시험도 시험지 올려주시는걸 공지사항에 pdf올려주시는게 아니라 웹엑스 화면공유로 띄워놓으셔서 시험 시작하고 다들 한창을 당황함 ㅋㅋㅋㅋ 강의 중에는 180도 회전된 강의도 있었고 제 때 올려주시는 법이 없었음 과제도 초반엔 내주셨는데 귀찮으신건지 문제 그냥 안올려주심... 교재 사지 말라 하셔서 풀 문제도 없는데.. 그래서 기말고사 조졌는데 이게 웬 A+?... 그래도 독학으로 공부해서성적과 함께 많은 걸 얻어갑니다.
1788416,2,선형대수및프로그래밍,박성훈,80.0,21,0,교수님 성실도 1점성적부여 10점과제 2번인가 3번 줘서 부담 x뭘 배우려고 하기보다는 학점따기 좋은 수업인듯 (물론 코로나 영향도 있을듯)
1788416,3,선형대수및프로그래밍,박성훈,100.0,21,3,"""He cancels all grades below A0."""
1788416,4,선형대수및프로그래밍,박성훈,80.0,20,0,갓성훈 학점잘주심 수업에 의욕이 없어보이지만 학점 잘받고싶으면 강추 시험도 과제로 대체되서 부담도 거의 없었음
1788416,5,선형대수및프로그래밍,박성훈,60.0,20,2,"우리가 유튜브 시대에 살고 있다는 것에  너무 감격스러웠다,,"
1788416,6,선형대수및프로그래밍,박성훈,60.0,20,0,과제는 전체 수업 중간중간에 문제를 푸는 것이였고 시험은 두 번 다 과제로 대체되었습니다. 성적은 잘 주시는 것 같지만 내용은 기억에 남는게 없습니다...
1788416,7,선형대수및프로그래밍,박성훈,40.0,20,3,그냥 교수님이 강의에 의욕이 없음.  수시로 강의 늦게 올리고 시험문제도 이전거를 재탕했는지 범위에 없는 문제 냈다가 뒤늦게 빼고..그냥 마지못해 수업하시는 느낌이고 나도 마지못해 혼자 독학함.마지못해 학점을 채워야할 강의를 찾고 있다면 이 수업을 들으세요..
1788416,8,선형대수및프로그래밍,박성훈,40.0,20,0,일단 코로나로 인한 온라인 강의를 했던 수업임을 참고하세요. 온라인 강의임가 며칠씩 업로드가 점점 밀리더니 일주일정도 늦어지는 정도가 되기도 했었음. 강의도 부가설명은 거의 없고 pdf읽는 수업이었고 공지같은거나 강의 업로드 일정을 사전에 공지해둔대로 하신적이 거의 없고 기말도 보니깐 진도도 안 나간 문제를 2개나 내셨는데 그냥 작년꺼 시험지 재탕하신거 같고 걍 강의에 성의에 별로 없으신거 같은데 학점은 괜찮게 주심
1788416,9,선형대수및프로그래밍,박성훈,100.0,19,0,갓성훈 빛성훈 학점 잘 받고 싶다면 무조건 여기로 오세요독학해야 하지만 진심으로 할만 합니다
1788416,10,선형대수및프로그래밍,박성훈,60.0,19,5,독학을 얼마나 잘했느냐가 학점이 됨. 왜냐하면 수업이랄게 없기 때문.
1788416,11,선형대수및프로그래밍,박성훈,60.0,19,0,"일단 프로그래밍은 없습니다.퀴즈 2번에 시험2번 과제 2번 이였는데 이번학기만 그런건지 과제는 1번밖이 안했네요.퀴즈는 계산과 기본정리위주 시험은 증명이 중요합니다.수능때 행렬 나오던 세대고 기본만 배우고 응용이 없어서 수업내용은 별로 어렵지 않았습니다만...교수님 목소리톤,진행방식이 좀 늘어지는 느낌이 있어서 집중하기 힘듭니다.그래서 그런지 수업듣는 분위기도 전체적으로 안좋습니다.대신 수업 집중하고 배운날 간단히 복습 + 2,3일전 정리만해도 학점 잘 주시는것 같아서 A+가능합니다.심화응용 배움을 얻고싶다면 비추편하게 기본기 정도만 배우고 학점 따고싶다 강추"
1788416,12,선형대수및프로그래밍,박성훈,20.0,19,11,듣지 마세요강의력이랄게 없습니다그냥 못알아먹겠는데 학생들을 단 한번도 쳐다보지 않고 피피티를 읽어요피피티는 책을 복붙해놔서 가독성 1도 없고설명은 하나도 못알아먹어서 화가 나는 와중에 교수님은 계속 한숨쉬고 혼자 피피티 읽으시다가 수업이 끝남아 휴강은 자주 하시고 출결 철저하지 않습니다 이게 정말 유일하게 좋은 점 근데 또 수업을 들어도 모르니 독학을 해야하잖아요?근데 또 이 책이 독학을 하려다보면 수강신청날의 나를 패고싶어집니다 내가 선형대수 처음이다? 그럼 그냥 듣지 마세요
1788416,13,선형대수및프로그래밍,박성훈,100.0,18,0,중간은 잘 봤고 기말은 망했다 비플나올줄 알았다. 근데 웬 걸 A+인것이다. 무엇일까. 알 수 없다. 여튼 좋다.
